transaction_id,user_id,amount,location,device,timestamp
1411,120,12406,Bangalore,Tablet,2024-01-30 09:00:00
1412,4,2237,Delhi,Laptop,2024-01-30 09:30:00
1413,93,77293,Bangalore,Mobile,2024-01-30 10:00:00
1414,153,35148,Delhi,Tablet,2024-01-30 10:30:00
1415,141,21275,London,Mobile,2024-01-30 11:00:00
1416,161,3656,London,Mobile,2024-01-30 11:30:00
1417,16,57670,Bangalore,Laptop,2024-01-30 12:00:00
1418,170,32878,London,Mobile,2024-01-30 12:30:00
1419,108,26539,New York,Tablet,2024-01-30 13:00:00
1420,126,14437,Mumbai,Mobile,2024-01-30 13:30:00
1421,194,69513,Mumbai,Mobile,2024-01-30 14:00:00
1422,55,71882,Delhi,Tablet,2024-01-30 14:30:00
1423,170,2641,London,Laptop,2024-01-30 15:00:00
1424,34,48566,Delhi,Laptop,2024-01-30 15:30:00
1425,158,62111,Mumbai,Tablet,2024-01-30 16:00:00
1426,13,66786,Mumbai,Tablet,2024-01-30 16:30:00
1427,141,61803,London,Laptop,2024-01-30 17:00:00
1428,18,11137,New York,Mobile,2024-01-30 17:30:00
1429,160,30866,New York,Tablet,2024-01-30 18:00:00
1430,96,23458,London,Mobile,2024-01-30 18:30:00
1431,123,186,London,Tablet,2024-01-30 19:00:00
1432,39,17463,Delhi,Laptop,2024-01-30 19:30:00
1433,46,59550,London,Mobile,2024-01-30 20:00:00
1434,29,56408,New York,Mobile,2024-01-30 20:30:00
1435,190,66247,London,Tablet,2024-01-30 21:00:00
1436,62,32904,Delhi,Mobile,2024-01-30 21:30:00
1437,185,76290,Delhi,Tablet,2024-01-30 22:00:00
1438,16,16372,Delhi,Laptop,2024-01-30 22:30:00
1439,184,7018,Delhi,Mobile,2024-01-30 23:00:00
1440,121,27568,Bangalore,Tablet,2024-01-30 23:30:00
1441,10,51975,London,Mobile,2024-01-31 00:00:00
1442,158,59898,Mumbai,Tablet,2024-01-31 00:30:00
1443,153,1750,London,Tablet,2024-01-31 01:00:00
1444,103,23249,Bangalore,Tablet,2024-01-31 01:30:00
1445,84,44639,Delhi,Laptop,2024-01-31 02:00:00
1446,133,32165,Bangalore,Mobile,2024-01-31 02:30:00
1447,65,61984,New York,Laptop,2024-01-31 03:00:00
1448,177,54366,New York,Tablet,2024-01-31 03:30:00
1449,3,5570,London,Tablet,2024-01-31 04:00:00
1450,173,36505,London,Laptop,2024-01-31 04:30:00
1451,142,41655,Mumbai,Laptop,2024-01-31 05:00:00
1452,120,15005,Mumbai,Mobile,2024-01-31 05:30:00
1453,158,44099,New York,Tablet,2024-01-31 06:00:00
1454,68,13967,Delhi,Laptop,2024-01-31 06:30:00
1455,146,70343,Bangalore,Tablet,2024-01-31 07:00:00
1456,190,78631,Mumbai,Tablet,2024-01-31 07:30:00
1457,37,64975,Mumbai,Mobile,2024-01-31 08:00:00
1458,153,70319,Delhi,Mobile,2024-01-31 08:30:00
1459,176,31004,Delhi,Mobile,2024-01-31 09:00:00
1460,193,72667,London,Laptop,2024-01-31 09:30:00
1461,181,41508,Bangalore,Tablet,2024-01-31 10:00:00
1462,73,21163,Delhi,Laptop,2024-01-31 10:30:00
1463,143,43989,Mumbai,Laptop,2024-01-31 11:00:00
1464,49,29395,Mumbai,Mobile,2024-01-31 11:30:00
1465,121,46363,New York,Tablet,2024-01-31 12:00:00
1466,88,69216,Delhi,Tablet,2024-01-31 12:30:00
1467,196,47911,London,Mobile,2024-01-31 13:00:00
1468,140,49348,Bangalore,Tablet,2024-01-31 13:30:00
1469,187,47271,London,Mobile,2024-01-31 14:00:00
1470,37,44992,Mumbai,Laptop,2024-01-31 14:30:00
1471,61,3503,London,Laptop,2024-01-31 15:00:00
1472,171,54985,Mumbai,Mobile,2024-01-31 15:30:00
1473,124,43420,Mumbai,Laptop,2024-01-31 16:00:00
1474,198,8378,Mumbai,Laptop,2024-01-31 16:30:00
1475,39,15584,Mumbai,Mobile,2024-01-31 17:00:00
1476,184,36370,Mumbai,Laptop,2024-01-31 17:30:00
1477,63,49220,New York,Tablet,2024-01-31 18:00:00
1478,46,8690,London,Laptop,2024-01-31 18:30:00
1479,88,30099,New York,Mobile,2024-01-31 19:00:00
1480,11,5668,New York,Tablet,2024-01-31 19:30:00
1481,62,56103,Delhi,Tablet,2024-01-31 20:00:00
1482,77,1970,Delhi,Laptop,2024-01-31 20:30:00
1483,153,43987,Delhi,Tablet,2024-01-31 21:00:00
1484,199,69774,Bangalore,Mobile,2024-01-31 21:30:00
1485,52,12257,Delhi,Tablet,2024-01-31 22:00:00
1486,4,65824,London,Laptop,2024-01-31 22:30:00
1487,59,33022,New York,Laptop,2024-01-31 23:00:00
1488,72,10849,London,Tablet,2024-01-31 23:30:00
1489,148,71138,Delhi,Mobile,2024-02-01 00:00:00
1490,93,28966,Bangalore,Mobile,2024-02-01 00:30:00
1491,63,70513,Bangalore,Laptop,2024-02-01 01:00:00
1492,54,76750,New York,Laptop,2024-02-01 01:30:00
1493,117,37208,London,Mobile,2024-02-01 02:00:00
1494,110,71746,Mumbai,Tablet,2024-02-01 02:30:00
1495,74,61560,London,Tablet,2024-02-01 03:00:00
1496,107,58742,Delhi,Tablet,2024-02-01 03:30:00
1497,57,61794,Mumbai,Tablet,2024-02-01 04:00:00
1498,169,15860,Bangalore,Mobile,2024-02-01 04:30:00
1499,3,5176,New York,Laptop,2024-02-01 05:00:00
1500,120,30059,New York,Laptop,2024-02-01 05:30:00
1501,6,242,Bangalore,Tablet,2024-02-01 06:00:00
1502,5,36463,Delhi,Mobile,2024-02-01 06:30:00
1503,5,12866,Bangalore,Mobile,2024-02-01 07:00:00
1504,54,39132,Delhi,Tablet,2024-02-01 07:30:00
1505,47,65098,Mumbai,Tablet,2024-02-01 08:00:00
1506,177,50990,Bangalore,Tablet,2024-02-01 08:30:00
1507,9,32180,Delhi,Laptop,2024-02-01 09:00:00
1508,99,40192,Mumbai,Tablet,2024-02-01 09:30:00
1509,20,36518,Bangalore,Laptop,2024-02-01 10:00:00
1510,122,30748,New York,Mobile,2024-02-01 10:30:00
1511,61,10705,Bangalore,Mobile,2024-02-01 11:00:00
1512,123,47947,London,Laptop,2024-02-01 11:30:00
1513,163,30125,Bangalore,Laptop,2024-02-01 12:00:00
1514,178,9409,London,Laptop,2024-02-01 12:30:00
1515,82,42106,Mumbai,Laptop,2024-02-01 13:00:00
1516,62,51881,Bangalore,Tablet,2024-02-01 13:30:00
1517,145,59241,Mumbai,Mobile,2024-02-01 14:00:00
1518,3,33322,Mumbai,Tablet,2024-02-01 14:30:00
1519,160,14721,Delhi,Laptop,2024-02-01 15:00:00
1520,13,27098,Mumbai,Tablet,2024-02-01 15:30:00
1521,120,76324,Mumbai,Tablet,2024-02-01 16:00:00
1522,125,26013,Bangalore,Mobile,2024-02-01 16:30:00
1523,89,44004,Bangalore,Tablet,2024-02-01 17:00:00
1524,73,72359,New York,Mobile,2024-02-01 17:30:00
1525,68,767,Delhi,Laptop,2024-02-01 18:00:00
1526,142,11726,Mumbai,Tablet,2024-02-01 18:30:00
1527,101,4484,Delhi,Laptop,2024-02-01 19:00:00
1528,98,49860,London,Mobile,2024-02-01 19:30:00
1529,11,5044,Mumbai,Laptop,2024-02-01 20:00:00
1530,105,4284,Delhi,Laptop,2024-02-01 20:30:00
1531,184,69350,New York,Mobile,2024-02-01 21:00:00
1532,67,43999,New York,Laptop,2024-02-01 21:30:00
1533,123,37455,Mumbai,Laptop,2024-02-01 22:00:00
1534,29,34922,London,Laptop,2024-02-01 22:30:00
1535,137,42265,New York,Tablet,2024-02-01 23:00:00
1536,195,23235,New York,Laptop,2024-02-01 23:30:00
1537,153,43492,London,Mobile,2024-02-02 00:00:00
1538,76,51809,Delhi,Tablet,2024-02-02 00:30:00
1539,170,41203,New York,Tablet,2024-02-02 01:00:00
1540,9,77585,Bangalore,Mobile,2024-02-02 01:30:00
1541,40,2631,New York,Laptop,2024-02-02 02:00:00
1542,25,51767,Delhi,Tablet,2024-02-02 02:30:00
1543,5,2813,Delhi,Tablet,2024-02-02 03:00:00
1544,139,55530,Mumbai,Tablet,2024-02-02 03:30:00
1545,187,38809,Bangalore,Laptop,2024-02-02 04:00:00
1546,124,76117,Delhi,Tablet,2024-02-02 04:30:00
1547,38,25357,London,Mobile,2024-02-02 05:00:00
1548,72,11114,Bangalore,Laptop,2024-02-02 05:30:00
1549,133,76898,Bangalore,Mobile,2024-02-02 06:00:00
1550,176,37598,London,Mobile,2024-02-02 06:30:00
1551,90,36995,New York,Tablet,2024-02-02 07:00:00
1552,146,47987,London,Tablet,2024-02-02 07:30:00
1553,198,6526,London,Tablet,2024-02-02 08:00:00
1554,37,51806,New York,Mobile,2024-02-02 08:30:00
1555,60,2432,New York,Laptop,2024-02-02 09:00:00
1556,176,49733,New York,Tablet,2024-02-02 09:30:00
1557,28,45326,New York,Tablet,2024-02-02 10:00:00
1558,197,33452,New York,Mobile,2024-02-02 10:30:00
1559,81,26996,London,Laptop,2024-02-02 11:00:00
1560,114,79748,Mumbai,Mobile,2024-02-02 11:30:00
1561,40,73983,Mumbai,Tablet,2024-02-02 12:00:00
1562,45,22385,Delhi,Mobile,2024-02-02 12:30:00
1563,62,45145,Mumbai,Tablet,2024-02-02 13:00:00
1564,93,79980,Mumbai,Laptop,2024-02-02 13:30:00
1565,115,27247,London,Mobile,2024-02-02 14:00:00
1566,186,22060,New York,Tablet,2024-02-02 14:30:00
1567,67,24173,New York,Tablet,2024-02-02 15:00:00
1568,56,2940,London,Tablet,2024-02-02 15:30:00
1569,40,8076,Mumbai,Tablet,2024-02-02 16:00:00
1570,98,64975,London,Mobile,2024-02-02 16:30:00
1571,40,68892,Delhi,Tablet,2024-02-02 17:00:00
1572,91,33715,New York,Mobile,2024-02-02 17:30:00
1573,33,9327,Bangalore,Tablet,2024-02-02 18:00:00
1574,6,42289,Delhi,Mobile,2024-02-02 18:30:00
1575,147,47714,Delhi,Mobile,2024-02-02 19:00:00
1576,80,48058,London,Tablet,2024-02-02 19:30:00
1577,168,14733,Mumbai,Tablet,2024-02-02 20:00:00
1578,92,720,New York,Tablet,2024-02-02 20:30:00
1579,97,17939,Bangalore,Tablet,2024-02-02 21:00:00
1580,59,55662,Delhi,Laptop,2024-02-02 21:30:00
1581,59,44585,Bangalore,Tablet,2024-02-02 22:00:00
1582,48,78592,Mumbai,Tablet,2024-02-02 22:30:00
1583,169,54369,Mumbai,Tablet,2024-02-02 23:00:00
1584,13,21689,Bangalore,Mobile,2024-02-02 23:30:00
1585,107,64762,New York,Tablet,2024-02-03 00:00:00
1586,45,16683,Mumbai,Mobile,2024-02-03 00:30:00
1587,89,34710,Bangalore,Mobile,2024-02-03 01:00:00
1588,181,69025,Delhi,Mobile,2024-02-03 01:30:00
1589,170,32222,Bangalore,Mobile,2024-02-03 02:00:00
1590,100,59247,Bangalore,Laptop,2024-02-03 02:30:00
1591,191,58897,London,Tablet,2024-02-03 03:00:00
1592,155,11627,Mumbai,Mobile,2024-02-03 03:30:00
1593,166,77349,New York,Tablet,2024-02-03 04:00:00
1594,188,20226,New York,Mobile,2024-02-03 04:30:00
1595,7,44436,London,Laptop,2024-02-03 05:00:00
1596,133,64022,New York,Mobile,2024-02-03 05:30:00
1597,45,41053,Bangalore,Tablet,2024-02-03 06:00:00
1598,58,20046,London,Tablet,2024-02-03 06:30:00
1599,31,35981,Delhi,Laptop,2024-02-03 07:00:00
1600,23,35760,Mumbai,Tablet,2024-02-03 07:30:00
1601,170,34743,Mumbai,Tablet,2024-02-03 08:00:00
1602,138,35790,Mumbai,Mobile,2024-02-03 08:30:00
1603,160,77291,Bangalore,Tablet,2024-02-03 09:00:00
1604,107,76552,Delhi,Mobile,2024-02-03 09:30:00
1605,181,17424,London,Laptop,2024-02-03 10:00:00
1606,158,76724,London,Tablet,2024-02-03 10:30:00
1607,39,45963,Mumbai,Mobile,2024-02-03 11:00:00
1608,159,66075,Delhi,Tablet,2024-02-03 11:30:00
1609,82,44566,Delhi,Mobile,2024-02-03 12:00:00
1610,100,26119,Delhi,Laptop,2024-02-03 12:30:00
1611,2,56283,New York,Mobile,2024-02-03 13:00:00
1612,77,59099,New York,Tablet,2024-02-03 13:30:00
1613,12,39228,Mumbai,Mobile,2024-02-03 14:00:00
1614,39,32871,Delhi,Tablet,2024-02-03 14:30:00
1615,194,51777,Delhi,Laptop,2024-02-03 15:00:00
1616,13,60985,London,Mobile,2024-02-03 15:30:00
1617,46,17049,London,Tablet,2024-02-03 16:00:00
1618,155,62572,Mumbai,Tablet,2024-02-03 16:30:00
1619,113,38762,Delhi,Tablet,2024-02-03 17:00:00
1620,17,64601,Mumbai,Mobile,2024-02-03 17:30:00
1621,104,40222,London,Mobile,2024-02-03 18:00:00
1622,98,33772,London,Mobile,2024-02-03 18:30:00
1623,188,10675,New York,Laptop,2024-02-03 19:00:00
1624,192,67215,Mumbai,Tablet,2024-02-03 19:30:00
1625,88,76559,Mumbai,Tablet,2024-02-03 20:00:00
1626,109,6909,Delhi,Laptop,2024-02-03 20:30:00
1627,163,41659,Delhi,Laptop,2024-02-03 21:00:00
1628,70,43357,New York,Mobile,2024-02-03 21:30:00
1629,158,21889,Bangalore,Mobile,2024-02-03 22:00:00
1630,199,27266,Bangalore,Mobile,2024-02-03 22:30:00
1631,74,53003,Bangalore,Mobile,2024-02-03 23:00:00
1632,63,60643,Mumbai,Mobile,2024-02-03 23:30:00
1633,156,72125,Mumbai,Mobile,2024-02-04 00:00:00
1634,60,49572,London,Laptop,2024-02-04 00:30:00
1635,79,4936,Mumbai,Laptop,2024-02-04 01:00:00
1636,37,7535,Mumbai,Laptop,2024-02-04 01:30:00
1637,22,31505,Mumbai,Tablet,2024-02-04 02:00:00
1638,196,16817,New York,Tablet,2024-02-04 02:30:00
1639,148,28503,Mumbai,Mobile,2024-02-04 03:00:00
1640,96,76330,Delhi,Laptop,2024-02-04 03:30:00
1641,68,53492,Delhi,Tablet,2024-02-04 04:00:00
1642,192,51927,London,Tablet,2024-02-04 04:30:00
1643,17,12276,New York,Laptop,2024-02-04 05:00:00
1644,12,22638,Delhi,Tablet,2024-02-04 05:30:00
1645,150,79026,New York,Tablet,2024-02-04 06:00:00
1646,145,31759,New York,Laptop,2024-02-04 06:30:00
1647,138,47838,London,Tablet,2024-02-04 07:00:00
1648,118,37069,New York,Laptop,2024-02-04 07:30:00
1649,193,44998,Mumbai,Tablet,2024-02-04 08:00:00
1650,22,65183,New York,Laptop,2024-02-04 08:30:00
1651,120,66508,London,Tablet,2024-02-04 09:00:00
1652,50,27576,London,Tablet,2024-02-04 09:30:00
1653,14,73543,London,Laptop,2024-02-04 10:00:00
1654,192,52248,Delhi,Tablet,2024-02-04 10:30:00
1655,175,43445,Mumbai,Laptop,2024-02-04 11:00:00
1656,29,24081,Delhi,Laptop,2024-02-04 11:30:00
1657,164,75592,Bangalore,Tablet,2024-02-04 12:00:00
1658,180,37751,Mumbai,Mobile,2024-02-04 12:30:00
1659,125,25989,New York,Tablet,2024-02-04 13:00:00
1660,7,49195,London,Mobile,2024-02-04 13:30:00
1661,29,20374,Bangalore,Mobile,2024-02-04 14:00:00
1662,139,22917,Mumbai,Tablet,2024-02-04 14:30:00
1663,33,253,Delhi,Mobile,2024-02-04 15:00:00
1664,134,16594,London,Laptop,2024-02-04 15:30:00
1665,111,15949,Delhi,Laptop,2024-02-04 16:00:00
1666,79,29113,Mumbai,Mobile,2024-02-04 16:30:00
1667,160,3798,Mumbai,Laptop,2024-02-04 17:00:00
1668,179,66679,Bangalore,Tablet,2024-02-04 17:30:00
1669,58,20934,New York,Laptop,2024-02-04 18:00:00
1670,26,25233,Delhi,Mobile,2024-02-04 18:30:00
1671,174,71296,Bangalore,Tablet,2024-02-04 19:00:00
1672,29,19309,London,Laptop,2024-02-04 19:30:00
1673,4,36009,New York,Tablet,2024-02-04 20:00:00
1674,99,33507,Bangalore,Mobile,2024-02-04 20:30:00
1675,141,2153,Delhi,Laptop,2024-02-04 21:00:00
1676,39,65951,Mumbai,Tablet,2024-02-04 21:30:00
1677,15,44585,London,Tablet,2024-02-04 22:00:00
1678,119,16153,Delhi,Laptop,2024-02-04 22:30:00
1679,29,78328,New York,Tablet,2024-02-04 23:00:00
1680,157,12441,New York,Tablet,2024-02-04 23:30:00
1681,75,28951,Mumbai,Mobile,2024-02-05 00:00:00
1682,116,67964,Mumbai,Mobile,2024-02-05 00:30:00
1683,32,50407,London,Mobile,2024-02-05 01:00:00
1684,130,38487,London,Mobile,2024-02-05 01:30:00
1685,175,35553,Mumbai,Mobile,2024-02-05 02:00:00
1686,84,75453,Mumbai,Mobile,2024-02-05 02:30:00
1687,22,41308,New York,Laptop,2024-02-05 03:00:00
1688,27,33774,Mumbai,Mobile,2024-02-05 03:30:00
1689,195,64336,Bangalore,Tablet,2024-02-05 04:00:00
1690,81,74892,Delhi,Laptop,2024-02-05 04:30:00
1691,126,14958,Mumbai,Tablet,2024-02-05 05:00:00
1692,184,50676,London,Mobile,2024-02-05 05:30:00
1693,92,37278,Bangalore,Mobile,2024-02-05 06:00:00
1694,21,23436,London,Tablet,2024-02-05 06:30:00
1695,47,46804,Bangalore,Tablet,2024-02-05 07:00:00
1696,101,28352,Mumbai,Tablet,2024-02-05 07:30:00
1697,187,60865,Delhi,Laptop,2024-02-05 08:00:00
1698,84,63394,London,Mobile,2024-02-05 08:30:00
1699,6,35668,Bangalore,Tablet,2024-02-05 09:00:00
1700,147,76284,New York,Mobile,2024-02-05 09:30:00
1701,185,61164,Mumbai,Tablet,2024-02-05 10:00:00
1702,197,70180,Delhi,Mobile,2024-02-05 10:30:00
1703,131,25575,Mumbai,Laptop,2024-02-05 11:00:00
1704,1,79868,New York,Mobile,2024-02-05 11:30:00
1705,58,14384,Delhi,Tablet,2024-02-05 12:00:00
1706,124,62817,New York,Mobile,2024-02-05 12:30:00
1707,166,6694,Mumbai,Laptop,2024-02-05 13:00:00
1708,15,32983,Bangalore,Laptop,2024-02-05 13:30:00
1709,162,43519,Mumbai,Mobile,2024-02-05 14:00:00
1710,189,33737,Mumbai,Tablet,2024-02-05 14:30:00
1711,163,52706,Mumbai,Laptop,2024-02-05 15:00:00
1712,64,17425,London,Laptop,2024-02-05 15:30:00
1713,25,65256,New York,Mobile,2024-02-05 16:00:00
1714,24,36657,New York,Laptop,2024-02-05 16:30:00
1715,12,24043,New York,Laptop,2024-02-05 17:00:00
1716,18,44436,London,Tablet,2024-02-05 17:30:00
1717,15,46337,Bangalore,Tablet,2024-02-05 18:00:00
1718,27,76362,Mumbai,Tablet,2024-02-05 18:30:00
1719,72,75374,Bangalore,Mobile,2024-02-05 19:00:00
1720,60,71246,London,Laptop,2024-02-05 19:30:00
1721,174,70064,New York,Mobile,2024-02-05 20:00:00
1722,145,8260,Mumbai,Laptop,2024-02-05 20:30:00
1723,93,10972,Delhi,Laptop,2024-02-05 21:00:00
1724,53,36339,Delhi,Laptop,2024-02-05 21:30:00
1725,8,33390,Bangalore,Tablet,2024-02-05 22:00:00
1726,79,39900,New York,Mobile,2024-02-05 22:30:00
1727,27,57034,Delhi,Mobile,2024-02-05 23:00:00
1728,174,11144,Bangalore,Laptop,2024-02-05 23:30:00
1729,50,33468,London,Mobile,2024-02-06 00:00:00
1730,199,5791,Bangalore,Tablet,2024-02-06 00:30:00
1731,131,72424,Bangalore,Mobile,2024-02-06 01:00:00
1732,93,68848,Bangalore,Laptop,2024-02-06 01:30:00
1733,192,70582,Mumbai,Tablet,2024-02-06 02:00:00
1734,172,22214,Bangalore,Tablet,2024-02-06 02:30:00
1735,181,35645,Bangalore,Laptop,2024-02-06 03:00:00
1736,24,30307,Mumbai,Mobile,2024-02-06 03:30:00
1737,60,14261,Mumbai,Laptop,2024-02-06 04:00:00
1738,122,5282,London,Mobile,2024-02-06 04:30:00
1739,131,67803,New York,Mobile,2024-02-06 05:00:00
1740,148,52741,Delhi,Tablet,2024-02-06 05:30:00
1741,46,79818,Delhi,Laptop,2024-02-06 06:00:00
1742,15,25663,Bangalore,Tablet,2024-02-06 06:30:00
1743,153,14076,London,Laptop,2024-02-06 07:00:00
1744,199,53585,Bangalore,Laptop,2024-02-06 07:30:00
1745,17,30958,Delhi,Tablet,2024-02-06 08:00:00
1746,126,52163,Mumbai,Laptop,2024-02-06 08:30:00
1747,84,19660,New York,Laptop,2024-02-06 09:00:00
1748,9,46696,London,Mobile,2024-02-06 09:30:00
1749,166,63235,Mumbai,Laptop,2024-02-06 10:00:00
1750,176,72617,New York,Laptop,2024-02-06 10:30:00
1751,188,47624,London,Tablet,2024-02-06 11:00:00
1752,63,36232,London,Tablet,2024-02-06 11:30:00
1753,117,620,Delhi,Laptop,2024-02-06 12:00:00
1754,130,19338,Mumbai,Mobile,2024-02-06 12:30:00
1755,88,78874,London,Mobile,2024-02-06 13:00:00
1756,72,29927,London,Tablet,2024-02-06 13:30:00
1757,139,967,New York,Laptop,2024-02-06 14:00:00
1758,64,75652,Delhi,Laptop,2024-02-06 14:30:00
1759,72,64625,Bangalore,Mobile,2024-02-06 15:00:00
1760,21,72568,Delhi,Mobile,2024-02-06 15:30:00
1761,18,39154,Bangalore,Mobile,2024-02-06 16:00:00
1762,64,18112,Mumbai,Tablet,2024-02-06 16:30:00
1763,82,17049,Mumbai,Laptop,2024-02-06 17:00:00
1764,110,61895,London,Tablet,2024-02-06 17:30:00
1765,95,9991,Mumbai,Laptop,2024-02-06 18:00:00
1766,166,61219,London,Tablet,2024-02-06 18:30:00
1767,32,23520,Delhi,Laptop,2024-02-06 19:00:00
1768,11,59871,Mumbai,Mobile,2024-02-06 19:30:00
1769,45,44485,Delhi,Mobile,2024-02-06 20:00:00
1770,33,4579,Delhi,Mobile,2024-02-06 20:30:00
1771,102,12242,Mumbai,Tablet,2024-02-06 21:00:00
1772,169,74152,Delhi,Mobile,2024-02-06 21:30:00
1773,136,72812,Mumbai,Laptop,2024-02-06 22:00:00
1774,11,34137,Mumbai,Tablet,2024-02-06 22:30:00
1775,179,66727,Mumbai,Laptop,2024-02-06 23:00:00
1776,88,4677,Bangalore,Tablet,2024-02-06 23:30:00
1777,41,56591,Delhi,Laptop,2024-02-07 00:00:00
1778,145,68276,New York,Laptop,2024-02-07 00:30:00
1779,76,3305,Mumbai,Tablet,2024-02-07 01:00:00
1780,121,57483,Delhi,Tablet,2024-02-07 01:30:00
1781,46,5263,London,Mobile,2024-02-07 02:00:00
1782,160,19454,Mumbai,Mobile,2024-02-07 02:30:00
1783,80,25430,Mumbai,Laptop,2024-02-07 03:00:00
1784,54,19223,New York,Laptop,2024-02-07 03:30:00
1785,86,53077,Bangalore,Laptop,2024-02-07 04:00:00
1786,92,24039,Bangalore,Tablet,2024-02-07 04:30:00
1787,148,24569,Mumbai,Tablet,2024-02-07 05:00:00
1788,161,22489,Delhi,Mobile,2024-02-07 05:30:00
1789,168,76999,London,Laptop,2024-02-07 06:00:00
1790,160,15045,London,Mobile,2024-02-07 06:30:00
1791,97,23609,Delhi,Tablet,2024-02-07 07:00:00
1792,2,5071,Mumbai,Tablet,2024-02-07 07:30:00
1793,33,21169,London,Tablet,2024-02-07 08:00:00
1794,158,51589,Bangalore,Mobile,2024-02-07 08:30:00
1795,161,39400,Delhi,Tablet,2024-02-07 09:00:00
1796,77,46273,New York,Laptop,2024-02-07 09:30:00
1797,116,25567,Mumbai,Mobile,2024-02-07 10:00:00
1798,154,78703,Delhi,Tablet,2024-02-07 10:30:00
1799,150,22300,London,Mobile,2024-02-07 11:00:00
1800,103,66848,Mumbai,Mobile,2024-02-07 11:30:00
1801,194,54249,Bangalore,Tablet,2024-02-07 12:00:00
1802,166,59596,Mumbai,Tablet,2024-02-07 12:30:00
1803,103,3377,Mumbai,Mobile,2024-02-07 13:00:00
1804,90,29818,Bangalore,Mobile,2024-02-07 13:30:00
1805,174,64468,Bangalore,Tablet,2024-02-07 14:00:00
1806,122,42838,Mumbai,Laptop,2024-02-07 14:30:00
1807,143,46880,Bangalore,Mobile,2024-02-07 15:00:00
1808,106,52496,Delhi,Mobile,2024-02-07 15:30:00
1809,119,15210,Bangalore,Laptop,2024-02-07 16:00:00
1810,172,56633,Bangalore,Tablet,2024-02-07 16:30:00
1811,49,34048,Mumbai,Tablet,2024-02-07 17:00:00
1812,104,27280,Delhi,Laptop,2024-02-07 17:30:00
1813,61,9126,New York,Tablet,2024-02-07 18:00:00
1814,195,69391,New York,Tablet,2024-02-07 18:30:00
1815,123,31135,London,Mobile,2024-02-07 19:00:00
1816,134,55621,Bangalore,Mobile,2024-02-07 19:30:00
1817,9,14765,Bangalore,Mobile,2024-02-07 20:00:00
1818,6,5800,Delhi,Laptop,2024-02-07 20:30:00
1819,73,78818,New York,Tablet,2024-02-07 21:00:00
1820,103,35953,London,Tablet,2024-02-07 21:30:00
1821,160,72539,Delhi,Mobile,2024-02-07 22:00:00
1822,41,32143,Bangalore,Mobile,2024-02-07 22:30:00
1823,114,34364,New York,Laptop,2024-02-07 23:00:00
1824,8,48275,London,Tablet,2024-02-07 23:30:00
1825,72,35229,Mumbai,Laptop,2024-02-08 00:00:00
1826,178,25388,New York,Tablet,2024-02-08 00:30:00
1827,92,69731,London,Laptop,2024-02-08 01:00:00
1828,62,32151,Delhi,Mobile,2024-02-08 01:30:00
1829,84,2825,Mumbai,Laptop,2024-02-08 02:00:00
1830,62,45669,London,Laptop,2024-02-08 02:30:00
1831,111,45888,London,Mobile,2024-02-08 03:00:00
1832,127,19589,Bangalore,Tablet,2024-02-08 03:30:00
1833,7,57174,New York,Tablet,2024-02-08 04:00:00
1834,84,65199,Bangalore,Mobile,2024-02-08 04:30:00
1835,132,26666,Mumbai,Laptop,2024-02-08 05:00:00
1836,134,79705,London,Laptop,2024-02-08 05:30:00
1837,58,54617,Bangalore,Laptop,2024-02-08 06:00:00
1838,22,37149,New York,Tablet,2024-02-08 06:30:00
1839,154,75881,Mumbai,Laptop,2024-02-08 07:00:00
1840,127,61849,Delhi,Tablet,2024-02-08 07:30:00
1841,3,25529,Bangalore,Laptop,2024-02-08 08:00:00
1842,127,46222,Mumbai,Mobile,2024-02-08 08:30:00
1843,41,55913,Delhi,Mobile,2024-02-08 09:00:00
1844,188,42093,Bangalore,Tablet,2024-02-08 09:30:00
1845,106,15458,Mumbai,Tablet,2024-02-08 10:00:00
1846,14,58030,Mumbai,Mobile,2024-02-08 10:30:00
1847,12,16401,Bangalore,Mobile,2024-02-08 11:00:00
1848,87,4181,Mumbai,Laptop,2024-02-08 11:30:00
1849,12,44875,London,Mobile,2024-02-08 12:00:00
1850,141,11399,Bangalore,Tablet,2024-02-08 12:30:00
1851,25,60981,Mumbai,Mobile,2024-02-08 13:00:00
1852,45,44304,Delhi,Tablet,2024-02-08 13:30:00
1853,122,38275,Delhi,Tablet,2024-02-08 14:00:00
1854,147,12503,London,Laptop,2024-02-08 14:30:00
1855,55,18864,Bangalore,Laptop,2024-02-08 15:00:00
1856,100,18313,Mumbai,Laptop,2024-02-08 15:30:00
1857,173,77744,Mumbai,Laptop,2024-02-08 16:00:00
1858,136,15785,Delhi,Mobile,2024-02-08 16:30:00
1859,119,15880,London,Laptop,2024-02-08 17:00:00
1860,53,47943,Delhi,Mobile,2024-02-08 17:30:00
1861,183,44723,Delhi,Laptop,2024-02-08 18:00:00
1862,32,45116,London,Laptop,2024-02-08 18:30:00
1863,51,3423,Bangalore,Tablet,2024-02-08 19:00:00
1864,44,10385,Mumbai,Mobile,2024-02-08 19:30:00
1865,82,23791,Bangalore,Tablet,2024-02-08 20:00:00
1866,198,10742,New York,Laptop,2024-02-08 20:30:00
1867,146,47345,New York,Mobile,2024-02-08 21:00:00
1868,150,45591,New York,Laptop,2024-02-08 21:30:00
